station,valid,lon,lat,tmpc,dwpc,drct,sknt,mslp,vsby,gust,wxcodes,peak_wind_gust
BIS,2019-02-24 13:22,-100.7458,46.7727,-18.28,-22.22,310.00,15.00,M,10.00,22.00,M,28.00
ISN,2019-02-24 13:25,-103.6366,48.1738,M,M,290.00,12.00,M,10.00,M,M,M
HEI,2019-02-24 13:25,-102.6560,46.0149,M,M,300.00,18.00,M,5.00,23.00,HZ,M
FAR,2019-02-24 13:25,-96.8111,46.9253,M,M,330.00,21.00,M,1.00,M,UP BR,M
JMS,2019-02-24 13:25,-98.6800,46.9300,M,M,310.00,24.00,M,1.50,29.00,BR,M
DVL,2019-02-24 13:25,-98.9083,48.1146,M,M,330.00,23.00,M,1.00,M,-SN BR,M
GFK,2019-02-24 13:25,-97.1761,47.9492,M,M,330.00,28.00,M,3.00,M,M,M
BIS,2019-02-24 13:25,-100.7458,46.7727,M,M,310.00,15.00,M,10.00,20.00,M,M
JMS,2019-02-24 13:26,-98.6800,46.9300,-16.72,-18.28,320.00,24.00,M,1.50,32.00,BLSN BR,32.00
MIB,2019-02-24 13:28,-101.3580,48.4158,M,M,310.00,22.00,M,1.88,M,-DZ,M
RDR,2019-02-24 13:29,-97.4012,47.9611,-16.00,-19.00,340.00,29.00,1020.50,0.50,34.00,BLSN,M
DVL,2019-02-24 13:30,-98.9083,48.1146,M,M,330.00,22.00,M,1.00,M,-SN,M
DIK,2019-02-24 13:30,-102.8019,46.7973,M,M,300.00,20.00,M,4.00,M,HZ,M
MOT,2019-02-24 13:30,-101.2803,48.2594,M,M,300.00,22.00,M,3.50,27.00,HZ,M
ISN,2019-02-24 13:30,-103.6366,48.1738,M,M,290.00,12.00,M,10.00,M,M,M
HEI,2019-02-24 13:30,-102.6560,46.0149,M,M,300.00,19.00,M,5.00,M,HZ,M
BIS,2019-02-24 13:30,-100.7458,46.7727,M,M,310.00,15.00,M,10.00,M,M,M
GFK,2019-02-24 13:30,-97.1761,47.9492,M,M,330.00,30.00,M,3.00,M,M,M
JMS,2019-02-24 13:30,-98.6800,46.9300,M,M,320.00,24.00,M,1.25,30.00,BR,M
BWP,2019-02-24 13:30,-96.6074,46.2441,-12.00,-15.00,320.00,26.00,M,0.75,32.00,M,M
FAR,2019-02-24 13:30,-96.8111,46.9253,M,M,320.00,21.00,M,1.00,M,UP BR,M
MOT,2019-02-24 13:34,-101.2803,48.2594,-20.00,-23.28,290.00,21.00,M,3.00,M,HZ,31.00
RDR,2019-02-24 13:34,-97.4012,47.9611,-16.00,-19.00,340.00,26.00,1020.80,0.75,37.00,BLSN,M
JMS,2019-02-24 13:35,-98.6800,46.9300,M,M,310.00,27.00,M,1.00,M,BR,M
GFK,2019-02-24 13:35,-97.1761,47.9492,M,M,330.00,23.00,M,3.00,M,M,M
DVL,2019-02-24 13:35,-98.9083,48.1146,M,M,320.00,23.00,M,1.50,M,-SN,M
FAR,2019-02-24 13:35,-96.8111,46.9253,M,M,320.00,20.00,M,1.50,M,BR,M
BIS,2019-02-24 13:35,-100.7458,46.7727,M,M,320.00,15.00,M,10.00,M,M,M
ISN,2019-02-24 13:35,-103.6366,48.1738,M,M,290.00,9.00,M,10.00,M,M,M
MOT,2019-02-24 13:35,-101.2803,48.2594,M,M,290.00,21.00,M,3.00,29.00,HZ,M
HEI,2019-02-24 13:35,-102.6560,46.0149,M,M,300.00,18.00,M,5.00,M,HZ,M
9D7,2019-02-24 13:35,-99.2364,48.4800,-18.00,-20.00,320.00,17.00,M,8.00,M,M,M
BAC,2019-02-24 13:35,-98.0180,46.9412,M,M,M,M,M,M,M,M,M
GWR,2019-02-24 13:35,-97.6435,46.2187,-15.00,-17.00,310.00,21.00,M,1.25,29.00,BR,M
Y19,2019-02-24 13:35,-100.8944,46.7680,-21.00,-23.00,310.00,21.00,M,5.00,26.00,HZ,M
7L2,2019-02-24 13:35,-100.2456,46.2206,-20.00,-24.00,300.00,22.00,M,2.00,27.00,HZ,M
46D,2019-02-24 13:35,-99.1513,47.4511,-16.00,-18.00,310.00,26.00,M,0.25,34.00,FZFG,M
2D5,2019-02-24 13:35,-98.0799,46.1731,-16.00,-18.00,310.00,25.00,M,0.75,32.00,BR,M
20U,2019-02-24 13:35,-103.9821,46.9252,-23.00,-26.00,300.00,15.00,M,6.00,22.00,HZ,M
D60,2019-02-24 13:35,-102.8974,48.3803,-24.00,-26.00,300.00,14.00,M,3.00,M,BR,M
5H4,2019-02-24 13:35,-99.9317,47.7912,-18.00,-20.00,310.00,20.00,M,0.75,27.00,-SN,M
S25,2019-02-24 13:35,-103.2552,47.7966,-22.00,-25.00,300.00,15.00,M,9.00,21.00,M,M
08D,2019-02-24 13:35,-102.4064,48.3008,-23.00,-25.00,320.00,16.00,M,3.00,24.00,HZ,M
2C8,2019-02-24 13:35,-97.6320,48.7837,-18.00,-20.00,320.00,23.00,M,0.25,35.00,-SN,M
HZE,2019-02-24 13:35,-101.5810,47.2899,-20.00,-22.00,300.00,15.00,M,10.00,M,M,M
D55,2019-02-24 13:35,-98.3937,48.7531,-18.00,-19.00,340.00,27.00,M,0.25,33.00,FZFG,M
RUG,2019-02-24 13:35,-100.0243,48.3904,-19.00,-21.00,310.00,23.00,M,1.75,M,BR,M
S32,2019-02-24 13:35,-98.1059,47.4228,-15.00,-18.00,330.00,24.00,M,2.00,31.00,HZ,M
96D,2019-02-24 13:35,-97.9028,48.9406,-17.00,-19.00,320.00,24.00,M,1.50,M,BR,M
06D,2019-02-24 13:35,-99.6208,48.8844,-20.00,-22.00,340.00,29.00,M,0.50,M,-SN,M
D50,2019-02-24 13:35,-103.2973,48.9285,-25.00,-27.00,310.00,16.00,M,4.00,M,HZ,M
GAF,2019-02-24 13:35,-97.3709,48.4047,-17.00,-19.00,330.00,27.00,M,0.50,35.00,FZFG,M
D57,2019-02-24 13:35,-101.8602,46.8128,-21.00,-25.00,300.00,15.00,M,10.00,M,M,M
DVL,2019-02-24 13:37,-98.9083,48.1146,-17.00,-20.00,330.00,24.00,M,1.50,29.00,-SN,29.00
MIB,2019-02-24 13:38,-101.3580,48.4158,M,M,310.00,22.00,M,1.50,M,-DZ,M
FAR,2019-02-24 13:40,-96.8111,46.9253,-14.39,-16.72,320.00,24.00,M,1.75,35.00,BR,36.00
DIK,2019-02-24 13:40,-102.8019,46.7973,M,M,300.00,20.00,M,3.00,M,HZ,M
GFK,2019-02-24 13:40,-97.1761,47.9492,M,M,330.00,22.00,M,3.00,M,M,M
BIS,2019-02-24 13:40,-100.7458,46.7727,M,M,310.00,14.00,M,10.00,M,M,M
MOT,2019-02-24 13:40,-101.2803,48.2594,M,M,300.00,23.00,M,10.00,M,M,M
RDR,2019-02-24 13:40,-97.4012,47.9611,-16.00,-20.00,340.00,22.00,1020.80,1.12,37.00,BLSN,M
ISN,2019-02-24 13:40,-103.6366,48.1738,M,M,290.00,9.00,M,10.00,M,M,M
DVL,2019-02-24 13:40,-98.9083,48.1146,M,M,330.00,24.00,M,1.50,M,-SN,M
HEI,2019-02-24 13:40,-102.6560,46.0149,M,M,300.00,20.00,M,5.00,M,HZ,M
JMS,2019-02-24 13:40,-98.6800,46.9300,M,M,310.00,24.00,M,1.00,30.00,BR,M
RDR,2019-02-24 13:44,-97.4012,47.9611,-16.00,-19.00,340.00,22.00,1020.80,2.00,27.00,BLSN,M
MOT,2019-02-24 13:45,-101.2803,48.2594,M,M,290.00,22.00,M,10.00,27.00,M,M
HEI,2019-02-24 13:45,-102.6560,46.0149,M,M,300.00,19.00,M,5.00,M,HZ,M
DIK,2019-02-24 13:45,-102.8019,46.7973,M,M,300.00,22.00,M,2.00,M,HZ,M
FAR,2019-02-24 13:45,-96.8111,46.9253,M,M,330.00,25.00,M,0.75,M,UP,M
ISN,2019-02-24 13:45,-103.6366,48.1738,M,M,290.00,9.00,M,10.00,M,M,M
DVL,2019-02-24 13:45,-98.9083,48.1146,M,M,320.00,20.00,M,2.00,M,-SN,M
JMS,2019-02-24 13:45,-98.6800,46.9300,M,M,310.00,24.00,M,1.00,30.00,BR,M
GFK,2019-02-24 13:45,-97.1761,47.9492,M,M,330.00,22.00,M,3.00,M,M,M
BIS,2019-02-24 13:45,-100.7458,46.7727,M,M,310.00,16.00,M,10.00,M,M,M
MIB,2019-02-24 13:45,-101.3580,48.4158,M,M,310.00,23.00,M,1.75,M,HZ,M
DVL,2019-02-24 13:48,-98.9083,48.1146,-18.00,-20.00,320.00,18.00,M,3.00,M,-SN BR,29.00
DIK,2019-02-24 13:48,-102.8019,46.7973,-21.11,-25.00,310.00,18.00,M,2.50,30.00,HZ,30.00
FAR,2019-02-24 13:49,-96.8111,46.9253,-14.00,-17.00,320.00,21.00,M,0.50,35.00,FZFG BLSN,36.00
RDR,2019-02-24 13:49,-97.4012,47.9611,-16.00,-19.00,340.00,21.00,1021.20,1.38,27.00,BLSN,M
DIK,2019-02-24 13:50,-102.8019,46.7973,M,M,310.00,20.00,M,2.50,M,HZ,M
GFK,2019-02-24 13:50,-97.1761,47.9492,M,M,330.00,23.00,M,4.00,M,M,M
JMS,2019-02-24 13:50,-98.6800,46.9300,M,M,310.00,24.00,M,1.00,29.00,BR,M
MOT,2019-02-24 13:50,-101.2803,48.2594,M,M,290.00,21.00,M,10.00,M,M,M
DVL,2019-02-24 13:50,-98.9083,48.1146,M,M,320.00,18.00,M,4.00,M,-SN,M
ISN,2019-02-24 13:50,-103.6366,48.1738,M,M,290.00,10.00,M,10.00,M,M,M
FAR,2019-02-24 13:50,-96.8111,46.9253,M,M,320.00,22.00,M,0.50,M,FZFG,M
BIS,2019-02-24 13:50,-100.7458,46.7727,M,M,320.00,15.00,M,10.00,M,M,M
HEI,2019-02-24 13:50,-102.6560,46.0149,M,M,300.00,19.00,M,6.00,24.00,HZ,M
BWP,2019-02-24 13:50,-96.6074,46.2441,-12.00,-15.00,320.00,31.00,M,0.75,35.00,M,M
BIS,2019-02-24 13:52,-100.7458,46.7727,-18.28,-22.22,310.00,12.00,1029.50,10.00,26.00,M,28.00
ISN,2019-02-24 13:52,-103.6366,48.1738,-23.28,-27.22,290.00,10.00,1034.40,10.00,M,M,M
GFK,2019-02-24 13:53,-97.1761,47.9492,-16.72,-20.00,330.00,28.00,1020.40,3.00,36.00,BLSN,40.00
HEI,2019-02-24 13:53,-102.6560,46.0149,-21.72,-25.00,300.00,21.00,1031.50,5.00,26.00,HZ,28.00
FAR,2019-02-24 13:53,-96.8111,46.9253,-14.39,-16.72,320.00,25.00,1019.30,0.50,39.00,FZFG BLSN,39.00
MOT,2019-02-24 13:54,-101.2803,48.2594,-20.00,-23.89,290.00,20.00,1029.10,10.00,M,M,31.00
DVL,2019-02-24 13:55,-98.9083,48.1146,M,M,320.00,20.00,M,4.00,M,-SN,M
FAR,2019-02-24 13:55,-96.8111,46.9253,M,M,320.00,27.00,M,0.50,M,FZFG,M
HEI,2019-02-24 13:55,-102.6560,46.0149,M,M,300.00,21.00,M,4.00,M,HZ,M
GFK,2019-02-24 13:55,-97.1761,47.9492,M,M,330.00,28.00,M,2.50,M,M,M
BIS,2019-02-24 13:55,-100.7458,46.7727,M,M,310.00,15.00,M,10.00,M,M,M
DIK,2019-02-24 13:55,-102.8019,46.7973,M,M,310.00,20.00,M,3.00,M,HZ,M
MOT,2019-02-24 13:55,-101.2803,48.2594,M,M,290.00,20.00,M,2.50,M,HZ,M
ISN,2019-02-24 13:55,-103.6366,48.1738,M,M,300.00,9.00,M,10.00,M,M,M
JMS,2019-02-24 13:55,-98.6800,46.9300,M,M,310.00,23.00,M,1.25,29.00,BR,M
S32,2019-02-24 13:55,-98.1059,47.4228,-16.00,-18.00,320.00,25.00,M,2.00,34.00,HZ,M
96D,2019-02-24 13:55,-97.9028,48.9406,-18.00,-20.00,320.00,24.00,M,0.75,33.00,BR,M
S25,2019-02-24 13:55,-103.2552,47.7966,-22.00,-25.00,310.00,16.00,M,7.00,23.00,M,M
5H4,2019-02-24 13:55,-99.9317,47.7912,-18.00,-20.00,310.00,23.00,M,0.50,M,-SN,M
20U,2019-02-24 13:55,-103.9821,46.9252,-24.00,-27.00,310.00,12.00,M,10.00,M,M,M
08D,2019-02-24 13:55,-102.4064,48.3008,-23.00,-26.00,310.00,16.00,M,8.00,23.00,M,M
GWR,2019-02-24 13:55,-97.6435,46.2187,-15.00,-17.00,310.00,23.00,M,1.25,M,BR,M
Y19,2019-02-24 13:55,-100.8944,46.7680,-21.00,-23.00,310.00,19.00,M,7.00,26.00,M,M
9D7,2019-02-24 13:55,-99.2364,48.4800,-18.00,-21.00,320.00,21.00,M,5.00,M,HZ,M
46D,2019-02-24 13:55,-99.1513,47.4511,-17.00,-19.00,310.00,27.00,M,0.25,32.00,FZFG,M
2D5,2019-02-24 13:55,-98.0799,46.1731,-17.00,-18.00,310.00,25.00,M,0.50,33.00,BR,M
7L2,2019-02-24 13:55,-100.2456,46.2206,-20.00,-24.00,300.00,17.00,M,6.00,M,HZ,M
GAF,2019-02-24 13:55,-97.3709,48.4047,-17.00,-19.00,330.00,25.00,M,0.50,33.00,HZ,M
D57,2019-02-24 13:55,-101.8602,46.8128,-21.00,-25.00,310.00,15.00,M,9.00,M,M,M
06D,2019-02-24 13:55,-99.6208,48.8844,-20.00,-22.00,330.00,19.00,M,0.75,30.00,HZ,M
BAC,2019-02-24 13:55,-98.0180,46.9412,M,M,M,M,M,M,M,M,M
2C8,2019-02-24 13:55,-97.6320,48.7837,-18.00,-21.00,330.00,20.00,M,0.25,33.00,-SN,M
HZE,2019-02-24 13:55,-101.5810,47.2899,-20.00,-23.00,300.00,14.00,M,10.00,M,M,M
D55,2019-02-24 13:55,-98.3937,48.7531,-18.00,-19.00,340.00,24.00,M,1.00,M,BR,M
RUG,2019-02-24 13:55,-100.0243,48.3904,-19.00,-21.00,320.00,25.00,M,1.00,M,HZ,M
D60,2019-02-24 13:55,-102.8974,48.3803,-24.00,-26.00,310.00,13.00,M,3.00,M,BR,M
D50,2019-02-24 13:55,-103.2973,48.9285,-25.00,-27.00,310.00,16.00,M,3.00,M,HZ,M
DVL,2019-02-24 13:56,-98.9083,48.1146,-17.78,-20.61,320.00,19.00,1025.50,4.00,M,-SN,29.00
JMS,2019-02-24 13:56,-98.6800,46.9300,-16.72,-18.28,310.00,24.00,1022.90,1.25,32.00,BLSN BR,35.00
DIK,2019-02-24 13:56,-102.8019,46.7973,-21.11,-25.00,310.00,18.00,1030.60,3.00,27.00,HZ,30.00
RDR,2019-02-24 13:56,-97.4012,47.9611,-16.39,-19.72,350.00,23.00,1021.20,1.75,29.00,BLSN,37.00
MIB,2019-02-24 13:56,-101.3580,48.4158,-21.22,-24.39,310.00,21.00,M,2.50,M,HZ,M
JMS,2019-02-24 14:00,-98.6800,46.9300,M,M,310.00,24.00,M,1.25,30.00,BR,M
DVL,2019-02-24 14:00,-98.9083,48.1146,M,M,320.00,22.00,M,3.50,M,-SN,M
MOT,2019-02-24 14:00,-101.2803,48.2594,M,M,290.00,21.00,M,10.00,M,M,M
GFK,2019-02-24 14:00,-97.1761,47.9492,M,M,330.00,25.00,M,3.00,M,M,M
FAR,2019-02-24 14:00,-96.8111,46.9253,M,M,320.00,24.00,M,0.50,M,-SN FZFG,M
DIK,2019-02-24 14:00,-102.8019,46.7973,M,M,300.00,14.00,M,3.50,M,HZ,M
HEI,2019-02-24 14:00,-102.6560,46.0149,M,M,300.00,19.00,M,4.00,M,HZ,M
BIS,2019-02-24 14:00,-100.7458,46.7727,M,M,310.00,13.00,M,10.00,M,M,M
ISN,2019-02-24 14:00,-103.6366,48.1738,M,M,300.00,11.00,M,10.00,M,M,M
RDR,2019-02-24 14:01,-97.4012,47.9611,-16.00,-20.00,340.00,22.00,1021.20,2.75,29.00,BLSN,M
DVL,2019-02-24 14:05,-98.9083,48.1146,M,M,330.00,19.00,M,4.00,M,HZ,M
HEI,2019-02-24 14:05,-102.6560,46.0149,M,M,300.00,18.00,M,5.00,M,HZ,M
DIK,2019-02-24 14:05,-102.8019,46.7973,M,M,300.00,14.00,M,6.00,19.00,HZ,M
MOT,2019-02-24 14:05,-101.2803,48.2594,M,M,290.00,22.00,M,10.00,M,M,M
FAR,2019-02-24 14:05,-96.8111,46.9253,M,M,320.00,26.00,M,0.50,31.00,FZFG,M
GFK,2019-02-24 14:05,-97.1761,47.9492,M,M,330.00,25.00,M,3.00,32.00,M,M
JMS,2019-02-24 14:05,-98.6800,46.9300,M,M,310.00,21.00,M,1.25,29.00,BR,M
BIS,2019-02-24 14:05,-100.7458,46.7727,M,M,310.00,15.00,M,10.00,22.00,M,M
RDR,2019-02-24 14:06,-97.4012,47.9611,-17.00,-20.00,340.00,20.00,1021.50,4.00,M,-DZ,M
JMS,2019-02-24 14:10,-98.6800,46.9300,M,M,310.00,25.00,M,1.00,32.00,BR,M
ISN,2019-02-24 14:10,-103.6366,48.1738,M,M,310.00,11.00,M,10.00,M,M,M
HEI,2019-02-24 14:10,-102.6560,46.0149,M,M,300.00,20.00,M,6.00,M,HZ,M
GFK,2019-02-24 14:10,-97.1761,47.9492,M,M,330.00,28.00,M,3.00,M,M,M
MOT,2019-02-24 14:10,-101.2803,48.2594,M,M,300.00,22.00,M,10.00,27.00,M,M
BIS,2019-02-24 14:10,-100.7458,46.7727,M,M,320.00,16.00,M,9.00,23.00,M,M
FAR,2019-02-24 14:10,-96.8111,46.9253,M,M,320.00,21.00,M,0.75,29.00,BR,M
DIK,2019-02-24 14:10,-102.8019,46.7973,M,M,310.00,15.00,M,8.00,20.00,M,M
DVL,2019-02-24 14:10,-98.9083,48.1146,M,M,320.00,17.00,M,6.00,M,HZ,M
BWP,2019-02-24 14:10,-96.6074,46.2441,-13.00,-16.00,320.00,23.00,M,1.25,31.00,M,M
RDR,2019-02-24 14:11,-97.4012,47.9611,-17.00,-20.00,340.00,22.00,1021.50,4.00,28.00,BLSN,M
MIB,2019-02-24 14:11,-101.3580,48.4158,M,M,310.00,24.00,M,2.00,M,BLSN,M
JMS,2019-02-24 14:14,-98.6800,46.9300,-16.72,-18.28,310.00,23.00,M,1.00,35.00,BLSN BR,35.00
FAR,2019-02-24 14:15,-96.8111,46.9253,M,M,320.00,23.00,M,1.00,M,BR,M
GFK,2019-02-24 14:15,-97.1761,47.9492,M,M,330.00,27.00,M,3.00,M,M,M
DVL,2019-02-24 14:15,-98.9083,48.1146,M,M,320.00,18.00,M,10.00,M,M,M
MOT,2019-02-24 14:15,-101.2803,48.2594,M,M,300.00,21.00,M,10.00,29.00,M,M
ISN,2019-02-24 14:15,-103.6366,48.1738,M,M,310.00,11.00,M,10.00,M,M,M
BIS,2019-02-24 14:15,-100.7458,46.7727,M,M,310.00,17.00,M,9.00,23.00,M,M
HEI,2019-02-24 14:15,-102.6560,46.0149,M,M,300.00,19.00,M,6.00,M,HZ,M
DIK,2019-02-24 14:15,-102.8019,46.7973,M,M,310.00,16.00,M,9.00,M,M,M
5H4,2019-02-24 14:15,-99.9317,47.7912,-19.00,-21.00,300.00,25.00,M,0.50,30.00,-SN,M
08D,2019-02-24 14:15,-102.4064,48.3008,-23.00,-26.00,320.00,14.00,M,6.00,22.00,HZ,M
20U,2019-02-24 14:15,-103.9821,46.9252,-24.00,-27.00,310.00,13.00,M,10.00,M,M,M
Y19,2019-02-24 14:15,-100.8944,46.7680,-21.00,-23.00,300.00,17.00,M,8.00,M,M,M
D60,2019-02-24 14:15,-102.8974,48.3803,-24.00,-27.00,310.00,15.00,M,4.00,M,BR,M
BAC,2019-02-24 14:15,-98.0180,46.9412,M,M,M,M,M,M,M,M,M
06D,2019-02-24 14:15,-99.6208,48.8844,-20.00,-22.00,330.00,21.00,M,1.00,27.00,-SN,M
9D7,2019-02-24 14:15,-99.2364,48.4800,-19.00,-21.00,320.00,22.00,M,5.00,28.00,HZ,M
7L2,2019-02-24 14:15,-100.2456,46.2206,-20.00,-25.00,290.00,13.00,M,10.00,18.00,M,M
2D5,2019-02-24 14:15,-98.0799,46.1731,-17.00,-19.00,310.00,26.00,M,0.75,32.00,BR,M
GWR,2019-02-24 14:15,-97.6435,46.2187,-15.00,-17.00,310.00,20.00,M,1.75,26.00,HZ,M
D50,2019-02-24 14:15,-103.2973,48.9285,-25.00,-28.00,310.00,18.00,M,3.00,M,HZ,M
S25,2019-02-24 14:15,-103.2552,47.7966,-22.00,-26.00,300.00,15.00,M,10.00,21.00,M,M
46D,2019-02-24 14:15,-99.1513,47.4511,-17.00,-19.00,310.00,27.00,M,0.25,M,FZFG,M
2C8,2019-02-24 14:15,-97.6320,48.7837,-18.00,-21.00,340.00,30.00,M,0.25,38.00,HZ,M
HZE,2019-02-24 14:15,-101.5810,47.2899,-20.00,-23.00,310.00,14.00,M,9.00,21.00,M,M
D55,2019-02-24 14:15,-98.3937,48.7531,-19.00,-19.00,340.00,24.00,M,1.00,30.00,BR,M
RUG,2019-02-24 14:15,-100.0243,48.3904,-19.00,-22.00,320.00,24.00,M,0.75,31.00,HZ,M
S32,2019-02-24 14:15,-98.1059,47.4228,-16.00,-19.00,330.00,28.00,M,1.00,34.00,HZ,M
96D,2019-02-24 14:15,-97.9028,48.9406,-18.00,-20.00,320.00,25.00,M,1.25,33.00,BR,M
GAF,2019-02-24 14:15,-97.3709,48.4047,-17.00,-19.00,320.00,22.00,M,0.50,31.00,HZ,M
D57,2019-02-24 14:15,-101.8602,46.8128,-21.00,-25.00,310.00,20.00,M,4.00,M,HZ,M
MIB,2019-02-24 14:17,-101.3580,48.4158,M,M,310.00,22.00,M,1.50,M,BLSN,M
BIS,2019-02-24 14:19,-100.7458,46.7727,-18.28,-22.22,310.00,18.00,M,9.00,28.00,M,28.00
FAR,2019-02-24 14:20,-96.8111,46.9253,-15.00,-17.22,320.00,18.00,M,1.00,36.00,BLSN BR,36.00
MOT,2019-02-24 14:20,-101.2803,48.2594,M,M,300.00,22.00,M,10.00,27.00,M,M
DIK,2019-02-24 14:20,-102.8019,46.7973,M,M,310.00,15.00,M,9.00,20.00,M,M
JMS,2019-02-24 14:20,-98.6800,46.9300,M,M,310.00,25.00,M,1.00,M,BR,M
ISN,2019-02-24 14:20,-103.6366,48.1738,M,M,300.00,11.00,M,10.00,M,M,M
HEI,2019-02-24 14:20,-102.6560,46.0149,M,M,300.00,19.00,M,7.00,M,M,M
BIS,2019-02-24 14:20,-100.7458,46.7727,M,M,310.00,18.00,M,8.00,23.00,M,M
DVL,2019-02-24 14:20,-98.9083,48.1146,M,M,320.00,17.00,M,8.00,M,M,M
GFK,2019-02-24 14:20,-97.1761,47.9492,M,M,330.00,26.00,M,3.00,M,M,M
DIK,2019-02-24 14:24,-102.8019,46.7973,-21.72,-25.00,310.00,17.00,M,9.00,23.00,M,M
BIS,2019-02-24 14:25,-100.7458,46.7727,M,M,310.00,18.00,M,8.00,M,M,M
ISN,2019-02-24 14:25,-103.6366,48.1738,M,M,310.00,13.00,M,10.00,M,M,M
DIK,2019-02-24 14:25,-102.8019,46.7973,M,M,310.00,16.00,M,8.00,M,M,M
HEI,2019-02-24 14:25,-102.6560,46.0149,M,M,300.00,17.00,M,7.00,M,M,M
DVL,2019-02-24 14:25,-98.9083,48.1146,M,M,320.00,19.00,M,7.00,M,M,M
GFK,2019-02-24 14:25,-97.1761,47.9492,M,M,330.00,23.00,M,3.00,M,M,M
FAR,2019-02-24 14:25,-96.8111,46.9253,M,M,320.00,20.00,M,1.50,M,BR,M
JMS,2019-02-24 14:25,-98.6800,46.9300,M,M,310.00,25.00,M,1.00,32.00,BR,M
MIB,2019-02-24 14:27,-101.3580,48.4158,M,M,310.00,24.00,M,1.38,29.00,-DZ,M
JMS,2019-02-24 14:28,-98.6800,46.9300,-16.72,-18.89,310.00,23.00,M,1.00,34.00,BLSN BR,35.00
MOT,2019-02-24 14:30,-101.2803,48.2594,M,M,290.00,20.00,M,10.00,M,M,M
DIK,2019-02-24 14:30,-102.8019,46.7973,M,M,310.00,17.00,M,8.00,23.00,M,M
DVL,2019-02-24 14:30,-98.9083,48.1146,M,M,320.00,21.00,M,4.00,M,HZ,M
GFK,2019-02-24 14:30,-97.1761,47.9492,M,M,330.00,19.00,M,3.00,M,M,M
FAR,2019-02-24 14:30,-96.8111,46.9253,M,M,330.00,22.00,M,1.50,27.00,HZ,M
ISN,2019-02-24 14:30,-103.6366,48.1738,M,M,310.00,12.00,M,10.00,M,M,M
BIS,2019-02-24 14:30,-100.7458,46.7727,M,M,310.00,18.00,M,9.00,23.00,M,M
JMS,2019-02-24 14:30,-98.6800,46.9300,M,M,310.00,25.00,M,1.00,31.00,BR,M
HEI,2019-02-24 14:30,-102.6560,46.0149,M,M,300.00,19.00,M,6.00,24.00,HZ,M
BWP,2019-02-24 14:30,-96.6074,46.2441,-13.00,-16.00,320.00,24.00,M,0.75,35.00,M,M
DVL,2019-02-24 14:32,-98.9083,48.1146,-18.00,-21.00,320.00,21.00,M,3.00,M,HZ,M
MOT,2019-02-24 14:35,-101.2803,48.2594,M,M,290.00,21.00,M,10.00,M,M,M
HEI,2019-02-24 14:35,-102.6560,46.0149,M,M,300.00,18.00,M,5.00,M,HZ,M
ISN,2019-02-24 14:35,-103.6366,48.1738,M,M,310.00,12.00,M,10.00,M,M,M
GFK,2019-02-24 14:35,-97.1761,47.9492,M,M,320.00,23.00,M,3.00,M,M,M
96D,2019-02-24 14:35,-97.9028,48.9406,-18.00,-20.00,330.00,20.00,M,1.50,32.00,BR,M
D57,2019-02-24 14:35,-101.8602,46.8128,-20.00,-26.00,310.00,19.00,M,5.00,25.00,HZ,M
GAF,2019-02-24 14:35,-97.3709,48.4047,-17.00,-20.00,330.00,26.00,M,0.50,34.00,HZ,M
BIS,2019-02-24 14:35,-100.7458,46.7727,M,M,310.00,21.00,M,8.00,M,M,M
DVL,2019-02-24 14:35,-98.9083,48.1146,M,M,320.00,19.00,M,3.00,M,HZ,M
DIK,2019-02-24 14:35,-102.8019,46.7973,M,M,310.00,19.00,M,6.00,M,HZ,M
FAR,2019-02-24 14:35,-96.8111,46.9253,M,M,330.00,22.00,M,1.25,M,M,M
JMS,2019-02-24 14:35,-98.6800,46.9300,M,M,310.00,25.00,M,1.00,33.00,BR,M
46D,2019-02-24 14:35,-99.1513,47.4511,-17.00,-20.00,310.00,27.00,M,0.25,32.00,HZ,M
5H4,2019-02-24 14:35,-99.9317,47.7912,-19.00,-21.00,300.00,21.00,M,0.50,28.00,-SN,M
Y19,2019-02-24 14:35,-100.8944,46.7680,-20.00,-23.00,310.00,15.00,M,9.00,23.00,M,M
D50,2019-02-24 14:35,-103.2973,48.9285,-25.00,-28.00,310.00,18.00,M,2.00,24.00,HZ,M
20U,2019-02-24 14:35,-103.9821,46.9252,-24.00,-27.00,310.00,12.00,M,10.00,M,M,M
06D,2019-02-24 14:35,-99.6208,48.8844,-19.00,-22.00,320.00,23.00,M,0.75,M,-SN,M
9D7,2019-02-24 14:35,-99.2364,48.4800,-18.00,-21.00,330.00,23.00,M,2.50,30.00,HZ,M
08D,2019-02-24 14:35,-102.4064,48.3008,-24.00,-26.00,320.00,17.00,M,6.00,M,HZ,M
2D5,2019-02-24 14:35,-98.0799,46.1731,-17.00,-19.00,310.00,21.00,M,1.00,28.00,BR,M
BAC,2019-02-24 14:35,-98.0180,46.9412,M,M,M,M,M,M,M,M,M
S25,2019-02-24 14:35,-103.2552,47.7966,-22.00,-26.00,310.00,15.00,M,10.00,20.00,M,M
GWR,2019-02-24 14:35,-97.6435,46.2187,-15.00,-18.00,310.00,19.00,M,2.50,25.00,HZ,M
D60,2019-02-24 14:35,-102.8974,48.3803,-25.00,-27.00,310.00,17.00,M,3.00,M,BR,M
D55,2019-02-24 14:35,-98.3937,48.7531,-19.00,-20.00,340.00,23.00,M,0.75,32.00,BR,M
